Fecha,Radiacion_Solar_Global_kWh_m2,Radiacion_Cielo_Despejado_kWh_m2,Radiacion_Directa_Normal_kWh_m2,Radiacion_Difusa_kWh_m2,Temperatura_Media_C,Temperatura_Maxima_C,Temperatura_Minima_C,Velocidad_Viento_m_s,Direccion_Viento_grados,Precipitacion_mm,Humedad_Relativa_pct,Nubosidad_pct
2020-08-23,7.2888,7.3183,10.5386,0.829,24.18,33.11,15.02,3.84,32.1,0.0,40.84,3.98
2020-08-24,6.7332,7.1398,8.303,1.8043,25.38,33.92,16.12,2.94,55.1,0.0,39.8,25.06
2020-08-25,7.1899,7.218,10.1712,0.9422,26.92,36.08,17.48,2.37,198.8,0.0,33.34,1.7
2020-08-26,7.1455,7.183,9.9792,1.032,27.81,37.07,18.65,2.34,243.4,0.0,25.62,1.99
2020-08-27,6.9334,6.9874,8.9486,1.2732,27.43,37.05,17.74,3.01,341.4,0.0,34.69,3.9
2020-08-28,6.66,6.967,8.341,1.6339,25.11,33.22,18.19,4.93,318.5,0.0,35.88,33.36
2020-08-29,6.3242,7.0987,7.6666,1.7069,17.86,23.23,12.77,7.0,0.3,0.0,45.46,30.96
2020-08-30,6.5088,7.1868,8.0558,1.7731,16.15,23.65,8.8,4.02,16.7,0.0,45.69,21.18
2020-08-31,6.3948,7.0558,7.1614,2.2819,17.55,25.75,8.63,2.41,30.5,0.0,39.67,32.29
2020-09-01,4.6843,6.821,2.239,3.0502,20.65,28.72,13.97,2.09,37.3,0.0,28.17,78.4
2020-09-02,6.7255,6.8311,9.6734,1.0109,21.16,29.52,12.15,2.68,47.6,0.0,39.41,3.97
2020-09-03,6.6026,6.8338,9.0773,1.2377,22.61,31.78,12.49,2.22,109.4,0.0,33.41,8.6
2020-09-04,6.5767,6.6391,9.4106,1.0044,23.36,32.07,14.19,2.43,151.4,0.0,36.84,2.85
2020-09-05,6.4255,6.5398,8.8351,1.1462,23.95,33.05,14.11,1.93,107.3,0.0,37.19,6.1
2020-09-06,5.9856,6.3166,7.2199,1.5626,24.19,33.34,16.19,4.02,35.2,0.0,42.57,16.34
2020-09-07,6.5419,6.6715,9.4896,1.1374,19.22,27.1,12.61,5.91,44.7,0.0,40.43,9.71
2020-09-08,6.4939,6.5858,9.516,0.9598,18.58,26.74,10.43,3.58,78.1,0.0,44.82,8.22
2020-09-09,6.0468,6.2249,7.9279,1.3003,21.29,29.3,12.77,1.5,72.5,0.0,42.67,7.36
2020-09-10,5.9748,6.2772,7.5725,1.4429,22.62,30.63,14.25,2.91,53.7,0.0,40.62,14.2
2020-09-11,6.1474,6.3682,8.5082,1.1306,23.65,31.88,14.53,2.41,39.0,0.0,39.04,17.64
2020-09-12,6.0276,6.151,8.1144,1.2209,24.23,32.73,15.45,2.54,86.6,0.0,38.32,19.35
2020-09-13,5.082,5.9398,4.3176,2.4122,22.83,29.17,16.41,3.64,139.8,0.0,41.96,38.94
2020-09-14,3.8923,5.6299,1.0606,2.9467,22.29,28.12,15.68,3.7,150.8,0.09,46.61,65.94
2020-09-15,4.9474,5.6734,4.3973,2.4005,23.27,29.4,17.04,2.7,202.0,2.04,48.91,52.78
2020-09-16,4.667,5.4394,2.7324,3.0403,23.36,30.78,15.68,2.82,148.6,1.96,47.2,72.88
2020-09-17,3.3634,5.0554,0.7051,2.5116,20.72,26.34,16.97,3.75,160.3,22.83,68.08,98.0
2020-09-18,2.736,5.5363,0.6413,2.1168,18.57,22.02,15.01,5.5,183.4,10.73,75.75,94.89
2020-09-19,2.4458,5.6587,0.9576,1.7786,16.77,21.26,13.84,5.97,224.9,10.67,75.95,97.66
2020-09-20,3.1078,5.5486,1.3006,2.2214,17.28,23.08,12.39,3.3,253.7,1.25,74.49,85.68
2020-09-21,5.177,5.6947,6.2083,1.704,17.42,24.18,11.25,1.9,301.3,0.69,63.78,40.34
2020-09-22,5.2027,5.5565,6.2256,1.8017,17.34,24.22,10.55,2.82,266.2,0.02,62.14,39.02
2020-09-23,3.6384,5.3695,1.9447,2.3388,18.07,23.48,13.46,3.72,248.1,2.37,68.0,83.39
2020-09-24,3.1418,5.2978,0.966,2.4574,15.95,20.82,10.55,4.62,264.1,4.12,75.2,72.23
2020-09-25,5.1158,5.7898,7.3195,1.381,12.27,18.67,7.46,5.36,325.8,0.01,60.32,54.44
2020-09-26,4.7532,5.4463,5.9573,2.1055,12.66,20.02,5.89,4.24,321.2,0.07,67.05,47.92
2020-09-27,5.3642,5.6935,8.6071,0.9859,13.76,21.2,8.16,4.28,353.1,0.21,63.16,18.23
2020-09-28,5.5351,5.5896,8.7991,0.8458,13.97,23.72,4.9,2.25,25.3,0.0,48.05,28.41
2020-09-29,5.1449,5.4266,7.1916,1.3054,16.89,25.31,9.34,1.77,72.8,0.0,45.4,45.33
2020-09-30,5.0009,5.3302,6.5839,1.6507,17.29,25.7,11.33,2.58,247.1,0.0,46.32,30.19
2020-10-01,4.0961,5.1998,3.174,2.4115,15.77,23.47,8.89,4.19,284.7,0.01,56.16,77.87
2020-10-02,2.4518,5.1526,2.4746,1.3102,11.59,15.25,6.31,8.69,277.6,11.63,65.78,74.39
2020-10-03,4.6476,5.2831,6.2256,1.4834,9.79,16.95,4.58,4.88,288.0,0.0,64.99,35.35
2020-10-04,3.5724,5.1194,3.4373,1.8857,10.6,17.85,5.09,5.26,278.8,0.69,70.38,65.37
2020-10-05,4.5732,5.1406,6.4236,1.9322,11.63,19.43,4.97,3.05,310.4,0.0,67.59,29.33
2020-10-06,4.175,4.9442,4.308,1.9634,16.03,24.84,8.7,2.81,314.7,0.01,71.28,43.47
2020-10-07,4.837,4.901,7.9188,0.8551,17.27,25.31,8.84,1.93,16.8,0.0,67.27,22.75
2020-10-08,3.7685,4.8276,3.0967,2.2291,17.54,25.31,9.78,1.99,121.5,0.0,61.99,59.88
2020-10-09,4.5439,4.7366,6.6053,1.2118,18.67,26.29,11.44,1.57,341.6,0.0,52.06,29.91
2020-10-10,4.5427,4.6747,6.8311,1.0956,15.5,23.8,9.16,4.9,26.5,0.0,63.51,9.51
2020-10-11,4.9999,5.0369,9.401,0.5398,10.96,19.28,5.25,5.72,16.7,0.01,60.49,10.58
2020-10-12,4.8348,4.8542,8.9657,0.5911,10.9,19.03,5.19,4.21,2.4,0.02,60.2,3.24
2020-10-13,4.0274,4.5542,5.5934,1.4395,13.39,21.98,7.02,3.54,317.6,0.02,65.58,27.33
2020-10-14,4.0879,4.7582,6.3178,1.2358,9.92,16.71,4.91,4.68,346.6,0.01,65.13,36.75
2020-10-15,3.8604,4.5761,6.107,1.122,8.88,16.34,3.76,3.77,355.3,0.02,68.07,25.46
2020-10-16,4.6286,4.667,8.6436,0.6038,8.4,16.35,0.58,2.09,1.6,0.0,60.77,11.13
2020-10-17,3.9048,4.4762,4.8187,2.1571,10.47,18.08,3.77,1.22,190.6,0.0,49.18,58.79
2020-10-18,3.731,4.3358,4.2427,2.0638,12.46,20.45,5.29,1.89,111.5,0.0,49.06,60.53
2020-10-19,4.0332,4.2408,5.8018,1.2456,13.19,23.84,3.51,4.08,168.1,0.06,60.96,46.44
2020-10-20,1.1141,4.0212,0.0329,0.9475,13.52,16.62,10.54,7.48,174.8,31.1,75.63,99.75
2020-10-21,2.2637,4.177,0.8556,1.7669,12.66,16.43,9.42,5.91,201.5,3.61,84.89,85.64
2020-10-22,1.6615,3.8928,0.3425,1.3478,12.6,16.9,9.74,4.13,189.8,6.93,87.74,97.84
2020-10-23,2.7024,4.1839,3.115,1.4018,10.12,14.97,6.39,3.12,254.2,5.92,82.45,53.18
2020-10-24,2.9806,4.1443,3.9115,1.3879,9.25,16.91,4.62,3.23,251.7,0.03,79.62,47.87
2020-10-25,1.6416,3.8311,0.8052,1.2689,9.41,14.14,5.7,6.05,227.6,9.52,92.93,89.61
2020-10-26,3.3977,4.1515,5.6458,1.1532,7.12,12.83,3.43,3.94,302.8,0.53,76.73,52.07
2020-10-27,3.6326,3.9139,5.7778,1.1911,8.44,15.41,3.03,2.78,267.9,0.16,78.82,70.06
2020-10-28,1.535,3.792,0.7524,1.1758,9.81,15.26,6.29,1.74,242.5,0.59,91.18,79.38
2020-10-29,2.6899,3.888,3.63,1.2223,9.15,15.07,6.03,1.42,52.3,0.26,90.04,47.08
2020-10-30,3.8623,3.8758,7.8353,0.5398,11.57,19.6,5.63,1.65,63.0,0.0,73.42,3.21
2020-10-31,3.689,3.7654,7.1426,0.6799,13.08,20.5,7.78,1.71,316.2,0.0,61.45,21.38
2020-11-01,3.3722,3.6979,5.3374,1.3812,13.19,19.46,6.89,1.48,302.2,0.0,71.39,40.02
2020-11-02,3.0686,3.504,3.8906,1.4174,13.66,19.76,8.4,1.35,250.8,0.11,70.98,64.01
2020-11-03,0.9146,3.2839,0.0552,0.7889,10.84,14.04,7.76,4.34,36.7,4.71,83.93,97.99
2020-11-04,1.5036,3.4524,1.3464,1.0622,8.02,14.42,2.75,5.95,60.9,5.28,73.99,92.66
2020-11-05,0.7634,3.0768,0.0545,0.6526,10.94,13.72,6.22,7.67,101.4,8.89,88.31,98.81
2020-11-06,1.7844,2.9472,0.5866,1.3858,14.09,19.32,11.02,7.08,129.5,3.99,84.15,96.85
2020-11-07,1.5679,3.3264,1.3764,1.081,11.21,15.29,7.21,3.91,215.1,13.36,87.35,71.1
2020-11-08,2.201,3.3254,2.3131,1.3318,10.3,15.54,7.11,2.57,193.5,0.26,83.18,77.43
2020-11-09,1.8864,3.2287,2.1941,1.1407,10.18,15.05,6.21,1.61,233.0,4.56,82.06,66.97
2020-11-10,3.0588,3.3346,5.8046,0.8138,9.16,16.14,3.53,2.02,33.9,0.01,77.22,26.32
2020-11-11,3.1078,3.2501,5.501,0.9264,8.73,15.37,2.25,1.8,118.8,0.0,78.59,55.11
2020-11-12,2.1859,3.2832,0.354,1.8206,8.54,13.1,5.49,1.96,84.5,0.0,81.25,98.42
2020-11-13,2.7569,3.1675,3.8962,1.3152,7.84,11.64,4.47,1.53,103.0,0.0,89.42,85.21
2020-11-14,0.8107,2.7643,0.2378,0.6581,9.23,12.96,6.75,2.11,187.1,1.45,93.73,96.32
2020-11-15,1.1825,2.9021,0.8666,0.8782,11.06,15.91,8.35,3.45,232.2,0.13,94.51,96.16
2020-11-16,2.5226,2.8786,3.6691,1.4714,11.86,17.33,8.52,1.93,328.7,0.15,82.46,74.51
2020-11-17,2.525,3.0094,4.8924,0.7248,10.97,17.51,6.35,1.36,313.3,0.0,81.48,20.49
2020-11-18,2.1574,2.9119,3.5299,0.9413,10.62,17.2,6.56,1.23,11.6,0.05,78.42,36.77
2020-11-19,2.9129,2.923,6.2251,0.5923,11.46,19.92,6.87,4.1,23.7,0.03,78.12,3.89
2020-11-20,3.0778,3.1051,7.6402,0.3845,7.37,15.54,2.61,4.56,33.8,0.0,74.57,14.05
2020-11-21,3.0967,3.1006,7.8898,0.3521,6.11,13.63,1.05,2.99,65.1,0.0,61.89,11.52
2020-11-22,2.9743,3.0072,6.8825,0.5431,6.21,13.58,0.48,1.54,36.6,0.0,73.72,4.98
2020-11-23,2.9585,3.0002,6.9271,0.5023,7.48,14.35,1.5,1.51,47.8,0.0,62.59,32.61
2020-11-24,2.4876,2.7787,3.2986,1.3682,5.39,11.31,1.06,1.71,167.0,0.0,76.49,40.08
2020-11-25,1.404,2.6806,1.6788,0.9108,7.41,12.53,3.32,3.67,161.5,0.97,85.47,88.98
2020-11-26,0.8242,2.5838,0.1668,0.6905,8.42,11.94,5.92,6.18,108.5,9.02,90.76,99.2
2020-11-27,0.7349,2.6026,0.0,0.6406,7.94,11.1,5.15,5.12,62.4,5.9,89.8,97.05
2020-11-28,1.2787,2.6112,1.0126,0.9499,6.91,11.4,4.58,2.23,66.6,0.57,89.94,87.91
2020-11-29,2.0251,2.6383,2.5702,1.212,6.6,12.2,3.36,1.76,76.7,0.0,87.26,61.99
2020-11-30,1.8782,2.677,1.2398,1.4102,6.8,13.73,2.46,2.91,54.8,0.0,82.42,65.61
2020-12-01,2.6734,2.801,5.9443,0.6893,6.52,14.75,2.37,3.43,11.5,0.0,76.28,45.33
2020-12-02,2.2697,2.7322,3.1524,1.3735,3.88,8.98,-1.51,4.42,3.4,0.78,77.32,60.91
2020-12-03,2.5572,2.7876,4.9222,1.0001,1.76,7.6,-2.8,3.38,260.3,2.69,79.3,52.06
2020-12-04,1.8168,2.7161,2.7912,1.0056,2.4,5.52,-2.66,5.11,266.0,3.46,86.58,86.15
2020-12-05,2.1142,2.6333,3.821,0.9518,1.09,6.23,-2.98,4.68,285.6,0.17,86.42,66.59
2020-12-06,1.9106,2.6242,3.1608,0.9852,1.37,6.72,-2.22,4.57,279.4,0.42,89.06,59.52
2020-12-07,1.254,2.5133,0.7594,0.9833,5.93,9.78,2.18,7.18,260.7,6.12,89.35,96.16
2020-12-08,1.9452,2.5584,3.9293,0.7188,3.83,7.53,-0.84,6.41,293.9,2.57,84.66,54.37
2020-12-09,2.4014,2.6477,5.3042,0.6838,1.89,7.83,-2.24,3.24,284.4,0.31,84.04,48.69
2020-12-10,1.0826,2.4874,0.1212,0.937,6.65,10.91,2.18,4.26,258.9,4.38,96.39,95.59
2020-12-11,0.8767,2.4041,0.6528,0.661,10.66,15.72,6.83,6.83,272.5,8.2,90.36,82.77
2020-12-12,2.4701,2.6006,6.2045,0.4762,7.09,12.73,4.09,4.43,305.9,0.0,85.77,13.16
2020-12-13,2.1583,2.3971,4.1506,1.1078,6.07,9.43,2.72,1.51,239.8,0.01,93.9,64.67
2020-12-14,1.0313,2.3102,0.5952,0.7994,8.1,10.54,6.51,3.19,187.9,3.74,95.21,95.89
2020-12-15,1.7894,2.5394,3.593,0.6943,6.17,9.43,3.03,3.23,237.8,0.64,89.49,73.3
2020-12-16,1.255,2.4857,0.8364,0.9581,5.08,9.42,1.55,3.43,165.6,0.63,90.68,90.27
2020-12-17,1.8038,2.455,3.5338,0.7788,7.04,11.78,4.47,1.54,19.0,0.34,85.3,59.15
2020-12-18,1.1486,2.4722,1.3661,0.827,4.46,6.48,2.22,1.46,203.3,25.99,97.2,78.46
2020-12-19,0.5393,2.3189,0.2551,0.4356,5.46,7.48,3.98,2.87,208.3,3.96,97.33,94.57
2020-12-20,2.0081,2.4749,3.7512,0.9614,5.38,10.28,2.85,2.16,314.5,0.1,85.51,69.57
2020-12-21,1.0274,2.3256,2.1358,0.6209,6.02,11.15,1.96,1.26,232.5,0.68,93.9,92.88
2020-12-22,1.6646,2.4022,3.0091,0.7421,7.6,11.37,5.71,0.67,95.8,0.01,95.03,66.6
2020-12-23,1.0754,2.3846,1.7882,0.7344,6.94,10.43,5.59,1.7,235.3,0.35,94.73,93.48
2020-12-24,1.2617,2.4838,1.8953,0.8354,5.59,9.59,1.22,2.91,5.5,0.48,84.97,82.92
2020-12-25,2.5994,2.652,6.7399,0.4404,1.15,6.78,-3.56,5.06,17.8,0.02,80.02,5.63
2020-12-26,2.5757,2.6345,6.7423,0.4015,-0.05,7.46,-3.87,4.07,6.3,0.0,85.66,9.31
2020-12-27,1.8797,2.621,1.7554,1.3337,0.52,6.84,-3.67,4.16,240.9,0.41,86.4,84.45
2020-12-28,2.2039,2.6275,5.1281,0.6106,3.25,6.4,-0.44,7.44,277.2,2.24,82.05,61.12
2020-12-29,1.6486,2.5742,3.0554,0.8119,1.41,6.03,-1.81,4.59,281.0,0.34,89.1,51.35
2020-12-30,2.394,2.6386,5.5699,0.6084,-0.04,6.18,-3.41,3.42,309.4,0.1,87.37,29.45
2020-12-31,1.9198,2.5726,3.6758,0.7358,1.1,6.52,-2.51,3.61,257.3,1.49,92.81,53.64
2021-01-01,2.1869,2.6006,3.8911,0.9326,0.62,4.65,-2.97,4.12,304.2,1.44,88.58,68.78
2021-01-02,2.0362,2.5877,3.3242,0.9749,-1.47,3.67,-3.93,5.1,327.4,0.17,86.18,46.14
2021-01-03,2.3729,2.6597,5.2296,0.642,-0.58,5.28,-3.45,3.51,297.0,0.07,88.07,42.79
2021-01-04,2.2279,2.6239,4.4527,0.781,-0.5,4.54,-3.14,3.26,297.8,0.09,86.79,49.6
2021-01-05,2.693,2.7437,6.5417,0.4942,-0.93,4.77,-5.06,1.9,357.9,0.01,76.68,7.17
2021-01-06,2.6621,2.748,5.8735,0.6636,-0.94,4.9,-4.78,2.47,54.6,0.0,79.23,36.68
2021-01-07,0.6216,2.7072,0.0972,0.533,-1.36,1.46,-3.11,3.56,39.2,2.45,85.87,89.91
2021-01-08,0.6756,2.6148,0.0473,0.5808,-2.3,-0.11,-5.16,5.73,40.3,13.59,83.34,94.72
2021-01-09,0.7469,2.754,0.2028,0.6226,-1.56,-0.43,-2.73,6.48,58.0,15.18,94.15,97.71
2021-01-10,1.962,2.8039,2.4547,1.1566,-4.12,0.6,-8.22,4.49,25.2,0.56,94.17,80.81
2021-01-11,2.9268,3.0379,6.9101,0.5933,-5.99,1.11,-11.13,4.75,12.9,0.06,92.7,16.93
2021-01-12,2.9772,3.041,6.9991,0.5362,-5.94,2.48,-12.03,3.69,359.2,0.0,94.33,18.26
2021-01-13,2.9479,2.989,6.553,0.6226,-2.78,4.65,-7.15,3.62,6.1,0.0,92.59,10.84
2021-01-14,2.9206,3.0965,6.1087,0.7954,-1.24,5.86,-5.35,4.37,359.9,0.0,89.4,28.49
2021-01-15,2.8819,3.1318,5.3556,1.0831,0.42,6.6,-2.49,4.2,1.4,0.0,91.63,40.22
2021-01-16,3.0036,3.0854,6.3096,0.6905,0.81,9.52,-3.42,3.78,357.5,0.0,81.8,31.78
2021-01-17,2.874,3.085,6.2088,0.7126,1.8,9.19,-2.34,2.67,1.4,0.0,71.17,9.54
2021-01-18,3.0036,3.0406,6.205,0.7418,2.98,8.59,-1.15,1.52,40.1,0.01,91.74,15.98
2021-01-19,3.0074,3.0974,5.7926,0.811,1.88,7.26,-1.23,1.56,171.2,0.01,90.09,41.22
2021-01-20,1.163,3.0463,0.4063,0.9576,3.85,6.43,-0.94,5.46,200.6,2.28,99.07,98.52
2021-01-21,1.3178,3.011,0.271,1.0975,7.2,9.16,5.09,7.08,233.1,3.42,95.8,94.44
2021-01-22,2.0131,3.1788,1.572,1.4686,6.14,8.73,1.97,8.31,256.8,3.75,87.88,73.6
2021-01-23,0.9072,2.9796,0.0701,0.7697,5.28,8.72,1.58,7.13,239.1,3.48,95.47,97.82
2021-01-24,2.8111,3.1603,4.6574,1.1868,6.21,9.95,3.26,4.92,270.4,0.78,87.25,81.1
2021-01-25,1.176,3.0864,0.4958,0.9367,8.68,13.74,4.63,5.6,259.9,4.1,92.76,91.9
2021-01-26,1.6039,3.0845,1.4155,1.1354,9.27,15.05,5.77,2.25,269.1,2.59,94.12,80.67
2021-01-27,2.8994,3.1853,6.6473,1.0051,9.86,15.52,6.62,2.66,322.4,0.46,90.31,80.79
2021-01-28,1.7803,3.1855,3.5153,0.9182,8.75,14.18,6.02,1.88,263.6,0.01,94.34,81.85
2021-01-29,1.9277,3.2542,3.5897,0.9194,7.9,13.36,4.32,2.4,252.0,0.5,92.86,77.35
2021-01-30,3.0091,3.4162,4.7326,1.2242,7.7,10.83,4.32,6.65,266.7,6.77,84.44,80.77
2021-01-31,1.6694,3.3326,0.9058,1.2986,7.45,11.94,3.43,6.6,275.0,1.92,90.21,78.36
2021-02-01,3.0929,3.3912,6.1802,0.7258,8.17,14.81,4.25,5.52,281.0,0.0,87.84,28.31
2021-02-02,1.5775,3.421,1.7784,1.043,7.99,12.51,5.68,3.91,229.1,0.03,92.28,89.05
2021-02-03,1.4525,3.3605,1.6265,0.9634,8.4,10.38,6.79,4.57,211.3,0.38,94.03,78.52
2021-02-04,1.9243,3.3869,0.9674,1.5418,8.65,11.87,7.03,2.84,177.2,0.53,93.28,97.68
2021-02-05,3.1999,3.2614,4.1669,1.2835,9.39,15.29,5.32,3.52,110.7,2.06,83.9,55.39
2021-02-06,1.6584,3.5642,0.9449,1.26,6.39,9.75,1.62,3.06,290.4,6.38,90.11,98.2
2021-02-07,3.0665,3.719,3.7942,1.6222,3.35,9.27,-2.26,3.61,285.7,2.1,84.24,69.79
2021-02-08,2.239,3.7315,1.8233,1.4758,5.37,7.99,3.01,5.65,249.6,9.63,90.21,93.17
2021-02-09,1.0025,3.7147,0.1517,0.8381,5.41,8.09,3.52,6.86,219.6,11.86,95.77,93.69
2021-02-10,3.7174,3.9655,7.1474,0.727,6.91,11.96,3.18,5.4,263.1,5.11,81.95,52.69
2021-02-11,1.7866,3.7025,0.535,1.4695,7.67,12.42,2.62,2.77,231.7,0.46,95.18,96.12
2021-02-12,2.5512,3.9394,3.4462,1.2216,8.12,11.97,2.71,4.73,291.4,3.31,86.88,74.43
2021-02-13,3.1078,4.0649,4.1366,1.3735,6.09,13.49,1.35,2.7,346.4,0.01,83.29,55.42
2021-02-14,3.8779,4.1014,6.2472,1.1844,6.12,13.47,0.35,2.67,123.0,0.0,82.05,45.87
2021-02-15,2.945,4.1714,5.003,1.5444,6.88,13.69,2.31,3.54,144.9,0.0,86.38,79.86
2021-02-16,3.3631,4.1398,2.6657,2.5022,5.28,10.41,2.4,2.07,177.2,0.01,89.24,88.58
2021-02-17,3.3266,4.0236,2.5222,2.4242,7.26,13.59,2.07,2.38,199.7,0.0,86.32,87.43
2021-02-18,3.6494,4.1021,3.7735,1.8982,6.72,13.14,3.76,2.85,219.6,0.0,86.29,50.3
2021-02-19,4.1784,4.2367,6.5086,1.0442,6.84,14.8,1.59,3.55,199.3,0.0,82.52,29.11
2021-02-20,3.1452,4.2569,2.0834,2.0849,7.02,15.47,2.08,4.61,173.3,0.0,81.46,86.44
2021-02-21,1.5715,3.775,0.119,1.3318,6.51,9.33,3.28,3.33,131.1,5.03,91.7,99.36
2021-02-22,2.6693,4.4395,1.4141,1.9073,4.5,9.56,1.87,4.48,320.3,5.02,80.95,80.3
2021-02-23,4.0658,4.5785,6.6454,1.1746,4.83,11.73,-1.76,2.65,122.9,0.0,80.53,15.89
2021-02-24,3.3017,4.2943,2.8517,1.8482,5.85,13.53,1.06,3.59,142.8,0.0,87.79,35.87
2021-02-25,2.7386,4.1357,0.2486,2.2966,7.2,13.09,1.76,2.81,95.8,0.04,85.04,87.6
2021-02-26,3.589,4.4926,1.4947,2.6736,8.37,14.59,2.79,2.84,78.7,0.0,78.8,92.34
2021-02-27,4.4666,4.6394,5.9062,1.5566,8.58,17.15,3.41,3.97,45.1,0.0,78.95,49.27
2021-02-28,3.4087,4.6054,3.3631,1.8046,6.42,12.92,0.8,4.3,124.2,0.04,81.74,50.83
2021-03-01,1.0999,4.1837,0.3307,0.8678,7.41,11.95,3.99,4.27,130.9,0.24,85.59,93.6
2021-03-02,2.4122,4.1798,0.8412,1.7707,8.32,13.05,3.83,2.22,123.1,0.0,82.16,84.36
2021-03-03,2.783,4.2089,0.3828,2.189,8.11,13.78,3.67,1.79,84.1,0.0,79.81,91.27
2021-03-04,2.9664,4.0097,1.6954,1.9344,7.0,12.53,3.03,1.71,98.1,0.0,86.28,37.12
2021-03-05,3.6341,4.284,1.6586,2.5716,7.52,13.05,3.64,2.75,74.6,0.0,83.56,75.79
2021-03-06,3.2436,4.4954,1.9757,2.1466,7.66,13.8,2.27,2.4,82.4,0.03,77.44,67.65
2021-03-07,3.3506,4.9836,2.2702,2.1866,7.48,12.88,3.48,1.33,90.6,0.39,77.49,84.87
2021-03-08,2.6153,5.0894,1.188,1.9608,6.56,10.49,3.34,1.82,43.5,2.12,78.86,86.91
2021-03-09,4.4054,5.1636,4.897,1.7952,4.85,11.65,-0.6,3.18,12.1,0.67,74.84,51.6
2021-03-10,5.4154,5.4458,8.9119,0.7716,6.12,14.03,-1.66,2.29,310.6,0.0,68.11,9.46
2021-03-11,4.8178,5.3174,5.6736,2.4689,9.43,16.85,3.87,3.0,265.6,0.07,76.35,80.86
2021-03-12,3.9228,5.4622,4.5427,1.8372,7.64,12.82,2.11,3.72,323.4,0.2,76.15,43.65
2021-03-13,5.6191,5.6914,8.8332,0.9026,5.79,13.51,-0.37,3.04,322.0,0.0,73.77,17.01
2021-03-14,4.9944,5.6398,7.2238,1.379,6.58,13.62,1.43,4.07,356.7,0.0,79.76,16.94
2021-03-15,5.4854,5.6791,8.3345,0.8621,6.92,15.68,-0.68,3.82,27.0,0.0,74.45,0.2
2021-03-16,5.8046,5.808,9.4774,0.7255,7.98,16.42,0.85,5.37,41.5,0.0,74.36,0.13
2021-03-17,5.8922,5.9074,9.7502,0.7003,8.43,16.39,2.48,6.03,34.7,0.0,72.35,4.72
2021-03-18,4.2132,5.844,4.4203,2.0863,4.85,11.08,0.26,5.99,26.7,0.0,68.43,63.66
2021-03-19,2.9345,5.7722,1.9634,2.0153,4.49,10.97,-0.52,6.25,359.3,0.69,77.03,73.39
2021-03-20,6.0461,6.0958,9.6161,0.7642,3.78,10.86,-0.96,6.74,29.1,0.0,62.13,11.61
2021-03-21,5.8634,6.0751,8.2423,1.4515,4.89,13.65,-2.1,5.16,17.3,0.0,69.83,12.77
2021-03-22,5.7223,6.1901,6.6002,2.2212,6.65,15.83,-1.47,4.33,22.5,0.0,71.29,37.66
2021-03-23,6.2892,6.3144,10.14,0.7327,8.42,17.05,-0.5,2.09,338.1,0.0,61.73,3.99
2021-03-24,6.2633,6.2683,9.677,0.8256,10.19,17.91,2.53,2.23,293.7,0.0,58.49,1.52
2021-03-25,6.1229,6.2309,8.1804,1.2619,10.83,17.65,4.69,2.61,268.6,0.0,66.79,23.03
2021-03-26,5.2574,6.1538,4.5569,2.5306,10.58,16.69,5.38,2.83,278.6,0.0,66.44,74.5
2021-03-27,4.3022,6.1769,0.7651,3.5194,9.77,17.26,2.99,3.48,65.9,0.0,70.99,77.77
2021-03-28,5.8049,6.1788,6.389,1.9387,10.45,18.83,4.37,3.22,105.3,0.0,74.81,28.33
2021-03-29,5.1235,5.9213,3.113,3.007,10.6,19.08,4.04,4.85,120.3,0.0,66.34,72.99
2021-03-30,3.9161,5.7622,0.4519,3.0898,11.92,20.49,5.32,4.33,125.2,0.0,63.02,90.02
2021-03-31,5.97,5.9988,5.5934,2.1089,12.26,21.25,3.94,4.58,120.5,0.0,58.67,31.9
2021-04-01,4.9553,5.8618,3.3497,2.4511,12.9,20.94,7.02,3.62,166.0,0.61,64.46,55.78
2021-04-02,3.7102,6.2868,0.8395,2.695,11.13,15.12,8.17,1.99,302.4,7.02,85.83,89.3
2021-04-03,4.4527,6.1966,2.2685,2.8327,11.2,16.9,5.42,3.63,25.0,1.62,78.98,51.88
2021-04-04,6.7008,6.7469,9.1502,1.1753,9.9,18.96,1.23,3.55,26.3,0.07,62.94,1.9
2021-04-05,6.8791,6.9103,9.8779,0.9665,11.19,19.94,2.09,2.51,5.9,0.0,55.57,2.26
2021-04-06,6.9814,6.9828,10.1602,0.9526,11.8,20.63,3.18,3.65,352.2,0.0,57.72,0.69
2021-04-07,6.7702,7.0332,8.9393,1.3474,9.88,18.38,0.89,4.07,61.5,0.0,57.54,40.63
2021-04-08,3.948,6.5167,2.8934,2.2111,10.44,16.77,6.27,3.28,138.3,0.07,74.3,91.14
2021-04-09,2.1538,6.4618,0.7262,1.6498,9.3,13.05,5.91,2.65,128.7,7.77,82.12,98.51
2021-04-10,4.3339,6.3955,1.5713,2.9035,10.97,16.28,6.91,2.58,205.5,1.01,80.18,93.55
2021-04-11,3.985,6.9468,1.7026,2.7228,10.45,15.6,4.61,3.53,332.4,16.4,79.4,79.02
2021-04-12,7.0622,7.32,8.719,1.6342,8.22,15.5,0.09,2.81,45.4,0.01,57.77,42.88
2021-04-13,2.5634,6.8784,0.4166,2.07,10.12,16.18,4.21,2.11,82.0,1.13,75.49,93.08
2021-04-14,4.5605,6.491,2.2337,3.4498,12.73,18.19,6.25,2.4,74.1,0.47,77.43,98.84
